id,regisseur
9771,John Warren
9452,Warren Beatty
14444,Norton Virgien
12488,Robert Altman
35680,Daisy von Scherler Mayer
13151,Hiroshi Aoyama
17915,Randa Haines
8129,Ken Loach
10616,Wei Tung
12538,Penelope Spheeris
17941,Johathan Darby
9490,Tamra Davis
1448,Po-Chih Leong
22318,David Veloz
3033,Bill Condon
22256,Robert Towne
9835,Jim Abrahams
21661,Richard Martin
16148,Jake Kasdan
27850,Duwayne Dunham
10940,Michael Vejar
19154,Kevin Tenney
24746,Lance Mungia
11660,Christopher Nolan
10278,Joseph Ruben
15162,John Henderson
10593,Dario Argento
4927,David Moreton
37498,Tsui Hark
10162,Kirk Jones
21736,David Breashears
14577,Bob Saget
24525,Anthony Drazan
12257,Dean Parisot
11855,John Waters
45242,Charles T. Kanganis
17127,Nicholas Hytner
11603,Jeff Bleckner
47881,Michael Lehmann
42807,Richard Linklater
33644,Kevin Rodney Sullivan
1618,Brian Gibson
27472,Howard Deutch
8545,Mark Herman
31220,Todd Holland
15043,Greg Beeman
13907,Nick Broomfield
44625,Dan Rosen
26618,David Dobkin
14662,Tamara Jenkins
25751,Ethan Wiley
24269,Allan Arkush
32302,Sean McNamara
17074,Toshihiko Masuda
36568,John Roberts
17263,Rowdy Herrington
56195,Alan Metter
21430,Abel Ferrara
16129,Don McKellar
10144,Ron Clements
89,Steven Spielberg
639,Rob Reiner
268,Tim Burton
165,Robert Zemeckis
207,Peter Weir
2978,Ivan Reitman
709,John Glen
5825,Jeremiah S. Chechik
9665,Edward Zwick
2756,James Cameron
942,Richard Donner
9618,Andrei Konchalovsky
1648,Stephen Herek
9494,Amy Heckerling
9354,Joe Johnston
172,William Shatner
10222,Mark DiSalle
10160,Stephen Hopkins
10134,Albert Pyun
11974,Joe Dante
8913,Mary Lambert
10495,John G. Avildsen
11185,Arthur Hiller
2604,Oliver Stone
2616,John Hughes
14372,George P. Cosmatos
1412,Steven Soderbergh
9942,David S. Ward
5971,Neil Jordan
8491,Ted Kotcheff
1552,Ron Howard
10345,Rod Daniel
10142,Brian De Palma
249,Danny DeVito
238751,Robert Radler
9972,John Flynn
8867,Mark Goldblatt
11718,Paul Flaherty
10283,Rob Hedden
11352,Steven Spielberg
11895,Peter Bonerz
10344,Chris Walas
24739,Steve De Jarnatt
6951,Roger Spottiswoode
7452,Peter Greenaway
11497,Don Bluth
19124,Phillip Noyce
9085,Eddie Murphy
12150,Harold Becker
10493,Phillip Noyce
11342,Steve Miner
505,Walter Hill
12521,Wes Craven
403,Bruce Beresford
11562,Woody Allen
4105,Ridley Scott
28165,Michael Herz
9686,Woody Allen
5203,Zalman King
19236,Alejandro Jodorowsky
10875,Steve Kloves
10860,Herbert Ross
10161,Jim Sheridan
11607,Sean S. Cunningham
25199,Dorian Walker
17819,Bruce Beresford
3064,Emile Ardolino
28169,Michael Herz
925,Spike Lee
26953,David Schmoeller
10705,Kenneth Branagh
21512,David Webb Peoples
31606,Andrew Davis
17362,Joan Micklin Silver
11305,Jim Jarmusch
19142,Jim Wynorski
11937,Jamie Uys
11361,Dominique Othenin-Girard
2028,Cameron Crowe
8216,Peter Jackson
15618,Stuart Gordon
22102,Jeff Kanew
4296,Michael Anderson
2323,Phil Alden Robinson
11828,Terry Jones
10135,Rowdy Herrington
14628,Michael Ritchie
2263,Costa-Gavras
31004,Carl Schenkel
16182,Herbert Wise
1380,Graeme Clifford
47045,Stan Dragoti
31608,Francis Veber
18111,Brian Yuzna
37606,Miloš Forman
476,Gus Van Sant
183,Todd Holland
24077,Mel Smith
32261,Michael Caton-Jones
11465,Jim McBride
11959,Jay Levey
14621,John G. Avildsen
20006,Buddy Van Horn
300589,Simon Wincer
31583,John Dahl
22244,Brian Yuzna
15138,Richard Greenberg
32059,Pat O'Connor
19118,Joe Pytka
38084,James Isaac
20607,José Luis Cuerda
11157,Susan Seidelman
10551,Sidney Lumet
31150,Scott Spiegel
28774,Philippe Mora
30666,Jeff Burr
20423,Al Reinert
10020,Gary Trousdale
280,James Cameron
879,Steven Spielberg
8367,Kevin Reynolds
8010,Russell Mulcahy
1598,Martin Scorsese
174,Nicholas Meyer
37137,David Zucker
1089,Kathryn Bigelow
1649,Peter Hewitt
2924,Ron Howard
2907,Barry Sonnenfeld
9292,Michael Lehmann
10249,Joe Johnston
1541,Ridley Scott
10537,Oliver Stone
1497,Michael Pressman
11933,Dan Aykroyd
10380,Phil Nibbelink
274,Jonathan Demme
290,Joel Coen
4032,Howard Zieff
9079,Joel Schumacher
11284,Rachel Talalay
468,Gus Van Sant
9319,Tony Scott
820,Oliver Stone
650,John Singleton
2453,Simon Wincer
9594,Sheldon Lettich
12627,Jacques Rivette
10276,Frank Oz
339,Jim Jarmusch
11187,Jack Bender
1406,Ron Underwood
9595,Jim Abrahams
23438,Steve Miner
13888,William A. Graham
2107,Mick Jackson
1633,Jon Avnet
11384,John Badham
13154,Mark L. Lester
7442,Joseph Ruben
13697,Lawrence Kasdan
20421,Don Bluth
2742,David Cronenberg
36630,Sam Pillsbury
20289,Lili Fini Zanuck
6524,Mel Brooks
11846,Charles Shyer
177,Terry Gilliam
24734,Franc Roddam
11364,Mike Nichols
15413,Stephen Herek
19200,Woody Allen
10337,Barry Levinson
14362,John Flynn
32685,John R. Cherry III
10750,"Daniel Petrie, Jr."
30815,Alan Rudolph
10333,Barbra Streisand
21828,John Duigan
1713,Spike Lee
11504,Burt Kennedy
47090,Stuart Gordon
12186,Albert Brooks
10804,David S. Ward
11498,Kenneth Branagh
10379,Ate de Jong
25562,Michael Hoffman
16270,Bryan Gordon
11894,John Hughes
10952,Mario Van Peebles
41780,Bill Duke
12702,Kristine Peterson
26561,Mike Newell
11890,John Landis
10174,Alek Keshishian
20704,Stan Dragoti
1358,Errol Morris
19065,Nadia Tass
18886,John Milius
3784,Garry Marshall
22434,William Dear
6463,Norman Jewison
14904,Jocelyn Moorhouse
11663,Alan Parker
20096,Terry Hughes
12647,Robert Benton
41805,Jeff Kanew
11521,Jodie Foster
21219,Michael Karbelnikoff
1483,E. Elias Merhige
9585,Brian Gilbert
4539,Eleanor Coppola
17956,Ken Kwapis
2071,Wolfgang Petersen
12227,Randal Kleiser
2611,Chris Columbus
10261,Blake Edwards
9546,Russell Mulcahy
25330,Peter Faiman
34376,Stewart Raffill
30694,Dan O'Bannon
28455,Damian Harris
26291,Bobcat Goldthwait
16820,Richard Franklin
11821,Michael Caton-Jones
41791,Mira Nair
14667,Nancy Savoca
31544,Aaron Norris
562,John McTiernan
2280,Penny Marshall
37136,David Zucker
13704,Greg Beeman
4011,Tim Burton
380,Barry Levinson
11690,Newt Arnold
9602,John Landis
1370,Peter MacDonald
10651,Buddy Van Horn
12233,George Scribner
9493,Ivan Reitman
856,Robert Zemeckis
12144,Don Bluth
7520,Roger Donaldson
9647,Richard Donner
10585,Tom Holland
847,Ron Howard
9396,John Cornell
10131,Renny Harlin
10141,Frank Oz
287,Ron Shelton
9604,Walter Hill
623,Charles Crichton
11825,Alan Myerson
11966,Kenneth Johnson
9599,Chuck Russell
11285,Daniel Petrie
5680,James Signorelli
10644,Philip Kaufman
2640,Michael Lehmann
8740,George Sluizer
1632,Alan Parker
3525,Mike Nichols
8337,John Carpenter
15158,Don Coscarelli
10128,Graham Baker
12710,Jim Abrahams
11357,Dwight H. Little
10117,Craig R. Baxley
2321,Jonathan Demme
10281,John Carl Buechler
11082,Carl Schultz
859,Stephen Frears
12120,Richard Benjamin
10675,Roman Polanski
20196,Stewart Raffill
16296,Stephen Chiodo
21733,Sammo Hung
9748,Annabel Jankel
24929,Ken Wiederhorn
12582,Thom Eberhardt
18509,Allan Arkush
11955,Sidney J. Furie
8677,Roger Young
10306,Gary Sherman
14506,Terry Gilliam
27352,Aaron Norris
11851,Peter Hyams
9013,Martin Brest
9395,Andrew Davis
11051,Martin Scorsese
21362,Neil Jordan
26515,Stan Winston
10868,Jonathan Kaplan
48309,Renny Harlin
11054,John Waters
9064,Tony Randel
2617,Howard Deutch
10130,Michael Apted
11191,Donald Petrie
36739,Spike Lee
9540,David Cronenberg
26386,John R. Cherry III
24679,Clint Eastwood
12714,John Hughes
40095,Mark Goldblatt
13350,Charles A. Nichols
34311,Michael A. Simpson
24924,Kevin Tenney
13554,John Sayles
10132,Oliver Stone
17170,James Bridges
2210,Julien Temple
15592,Garry Marshall
20443,Bud Smith 
25998,Mou Tun-fei
10001,Yahoo Serious
14911,Peter Markle
9717,Roger Spottiswoode
30502,Randal Kleiser
10396,Robert Towne
40820,David Seltzer
10127,Mick Garris
4271,Étienne Chatiliez
29787,George A. Romero
27412,Fred Olen Ray
26044,Bud Yorkin
15482,John De Bello
14240,William Lustig
11503,Wes Craven
18197,Sidney Lumet
26603,Brian Gilbert
10126,Dennis Hopper
19382,Mike Nichols
23752,Michael Ritchie
7091,Robert Bierman
28452,Juan Piquer Simón
14170,George Roy Hill
31052,Lawrence Kasdan
17006,Keenen Ivory Wayans
29154,Ramón Menéndez
11347,Ken Russell
22572,Donald G. Jackson
38965,Paul Flaherty
35119,Fred Schepisi
26355,John G. Avildsen
12663,Joseph Zito
19051,Ken Annakin
27814,Frank Henenlotter
106,John McTiernan
600,Stanley Kubrick
88,Emile Ardolino
957,Mel Brooks
708,John Glen
5548,Paul Verhoeven
765,Sam Raimi
941,Richard Donner
865,Paul Michael Glaser
580,Joseph Sargent
2493,Rob Reiner
10072,Chuck Russell
10673,Oliver Stone
96,Tony Scott
11411,Sidney J. Furie
378,Joel Coen
117,Brian De Palma
801,Barry Levinson
746,Bernardo Bertolucci
10998,Adrian Lyne
10587,Jim Drake
2614,Joe Dante
2609,John Hughes
635,Alan Parker
1825,Menahem Golan
11548,Matthew Robbins
1547,Joel Schumacher
6069,George Miller
16288,Michael Gornick
9964,Peter Jackson
10780,Garry Marshall
10937,Barbet Schroeder
12626,James L. Brooks
15143,Howard Deutch
918,Blake Edwards
14367,Chris Columbus
10023,Tom Mankiewicz
13247,Peter Harris
37530,Ethan Wiley
11584,Fred Schepisi
17258,James Toback
13446,Bruce Robinson
10110,Steven Spielberg
6917,Tibor Takács
15785,Steve De Jarnatt
11649,Gary Goddard
30890,Woody Allen
10083,Roger Donaldson
8989,William Dear
10021,Herbert Ross
11879,Kathryn Bigelow
12154,Leonard Nimoy
12476,Jack Sholder
19933,Jerry Rees
22172,J. Michael Muro
8852,John Carpenter
10859,John Badham
9003,Clive Barker
14499,Vladimir Grammatikov
17238,Peter Greenaway
26719,David Mamet
16620,Luis Valdez
31650,Ridley Scott
11496,Enzo Barboni
12623,Peter Yates
3543,Percy Adlon
39507,John Huston
18410,Jonathan Kaplan
27786,Lance Hool
11896,Danny DeVito
2039,Norman Jewison
13509,Fred Dekker
17159,Robert Townsend
14671,Carl Reiner
4918,John Mackenzie
26371,James Ivory
20465,Michele Soavi
16889,Joe Roth
5709,Joe Dante
25155,Joseph Ruben
14464,Steven Lisberger
21299,Joe Camp
10019,Michael Gottlieb
21309,Tim Hunter
22500,René Laloux
12506,Richard Attenborough
13703,Marek Kanievska
25318,Jack Gold
23599,Gary Sherman
11215,Charles Shyer
4639,John Flynn
27857,Stephen Frears
15582,Christopher Leitch
18935,John R. Cherry III
10652,John Irvin
26827,James Foley
13339,Phil Joanou
59558,Y.K. Kim
36914,Rod Daniel
50719,Lee Harry
46975,Alan Grint
32054,John Boorman
10081,Christopher Cain
39929,Bruce Pittman
62,Stanley Kubrick
871,Franklin J. Schaffner
10331,George A. Romero
26690,Richard Fleischer
8069,Roger Vadim
916,Peter Yates
14136,Robert Stevenson
18988,Anthony Harvey
805,Roman Polanski
12105,George Dunning
17917,Carol Reed
4929,Ted Post
11046,Brian G. Hutton
10794,Blake Edwards
912,Norman Jewison
11356,Gene Saks
6003,Franco Zeffirelli
39891,Terence Fisher
22377,John Wayne
11708,Ken Hughes
33564,Frank Perry
16249,Robert Stevenson
32969,Noel Black
16085,William Wyler
14794,Lindsay Anderson
18846,"Arthur Rankin, Jr."
753,John Cassavetes
31681,John Boorman
27983,Melville Shavelson
31938,Andrew V. McLaglen
32726,Andrew V. McLaglen
31965,Michael Reeves
26170,Don Siegel
17657,John Sturges
18193,Bob Rafelson
29146,Ralph Nelson
240,Francis Ford Coppola
829,Roman Polanski
682,Guy Hamilton
3034,Mel Brooks
30497,Tobe Hooper
1410,John Carpenter
592,Francis Ford Coppola
10869,Robert Stevenson
4176,Sidney Lumet
11072,Mel Brooks
12310,Richard Lester
27932,Jack Smight
5121,Steven Spielberg
26648,Liliana Cavani
11034,Jack Clayton
22048,Jack Hill 
39844,Jeff Gillen
16938,Bob Clark
8348,Michael Cimino
14267,John Waters
27327,Brian De Palma
8333,Joseph Sargent
16153,Martin Scorsese
13939,Michael Winner
17365,Alan J. Pakula
987,Billy Wilder
28153,Larry Cohen
5919,John Guillermin
16246,H.B. Halicki
4923,John Boorman
13397,Jules Bass
11942,Sam Peckinpah
11123,Mark Robson
4985,Robert Aldrich
59189,Saul Bass
21489,Ronald Neame
4546,David Greene
27094,Bob Fosse
28715,Jim Clark
29845,John Cassavetes
3687,Michael Benveniste
18979,Brian Clemens
42449,Peter Davis
510,Miloš Forman
578,Steven Spielberg
762,Terry Gilliam
36685,Jim Sharman
3175,Stanley Kubrick
11843,Blake Edwards
983,John Huston
4561,Just Jaeckin
11963,Sydney Pollack
20850,Don Edmonds
4917,L.Q. Jones
13282,Paul Bartel
11686,Woody Allen
14821,John Hough
27361,Louis Malle
11020,Peter Weir
10711,John Frankenheimer
22094,Walter Hill
11326,Ken Russell
8043,Tom Gries
3121,Robert Altman
12223,Bryan Forbes
27085,Kevin Connor
29859,Gene Wilder
968,Sidney Lumet
20187,Clint Eastwood
27429,David Cronenberg
62697,Jeannot Szwarc
16561,Herbert Ross
11484,Norman Jewison
17599,Robert Wise
9652,Michelangelo Antonioni
14815,John Milius
17538,Stuart Millar
32051,Jack Starrett
17346,Ellen Hovde
32042,Arthur Penn
38783,Dan Curtis
26905,Jack Arnold
27716,Ralph Bakshi
646,Terence Young
947,David Lean
802,Stanley Kubrick
595,Robert Mulligan
982,John Frankenheimer
11385,Howard Hawks
11349,J. Lee Thompson
11897,John Ford
11085,Lewis Milestone
11697,John Ford
42995,Blake Edwards
16103,Tony Richardson
13671,Morton DaCosta
19201,Peter Graham Scott
10242,Robert Aldrich
3009,Orson Welles
898,John Frankenheimer
45267,Vittorio De Sica
9289,Ken Annakin
33468,Joseph Green
32488,Blake Edwards
1162,Arthur Penn
29074,Roger Corman
27568,Ray Milland
29235,Roger Corman
34774,Robert Stevenson
16093,Herk Harvey
36206,Sam Peckinpah
17185,Otto Preminger
12708,Delbert Mann
658,Guy Hamilton
935,Stanley Kubrick
433,Robert Stevenson
704,Richard Lester
13382,Larry Roemer
506,Alfred Hitchcock
11113,George Cukor
1594,Blake Edwards
21159,Ubaldo Ragona
25319,Roger Corman
758,George Pollock
502,Sidney Lumet
14433,Cy Endfield
4939,Norman Jewison
5066,Gerald Thomas
19953,Arthur Lubin
3482,John Frankenheimer
2098,George Sidney
26031,Samuel Fuller
28667,Terence Fisher
23518,John Frankenheimer
22829,Richard Quine
26638,Michelangelo Antonioni
10604,Mihalis Kakogiannis
14703,John Huston
24229,Don Siegel
7348,Byron Haskin
22543,Paul Henreid
3092,Bryan Forbes
29030,Roger Corman
5052,Jules Dassin
39231,Howard Hawks
30295,Ralph Nelson
53021,Billy Wilder
40630,John Ford
34276,Nathan H. Juran
17696,Gordon Douglas
42791,Arthur Hiller
15421,Peter Glenville
10299,Robert Aldrich
28177,Herschell Gordon Lewis
185,Stanley Kubrick
252,Mel Stuart
681,Guy Hamilton
41357,Robert Mulligan
984,Don Siegel
1687,Don Taylor
994,Sam Peckinpah
11234,Boris Sagal
12335,Robert Stevenson
636,George Lucas
343,Hal Ashby
1051,William Friedkin
15393,Clint Eastwood
9267,Ian MacNaughton
31283,Burt Kennedy
27554,Jerry Schatzberg
839,Steven Spielberg
1485,Mike Hodges
11302,Woody Allen
26405,Ted Kotcheff
11316,Roman Polanski
10514,Robert Wise
21717,George Sherman
27236,Monte Hellman
36040,Nicolas Roeg
482,Gordon Parks
336,Sergio Leone
14811,Norman Jewison
25188,Peter Bogdanovich
11951,Richard C. Sarafian
29005,Robert Altman
39261,Peter Duffell
30941,Sidney Lumet
45938,John Schlesinger
466,Alan J. Pakula
16328,Dalton Trumbo
5920,Lee H. Katzin
31906,Don Siegel
39043,Peter Sasdy
18047,Buzz Kulik
46845,Richard C. Sarafian
26513,Peter Watkins
36850,Elaine May
28801,John Hough
48211,Giuliano Montaldo
36492,Mike Nichols
53045,Peter Sasdy
38646,Franklin J. Schaffner
26234,Richard Fleischer
17965,Robert Fuest
31767,Ken Russell
36194,Joseph Losey
46175,Harry Kümel
32082,Arthur Hiller
861,Paul Verhoeven
769,Martin Scorsese
1573,Renny Harlin
196,Robert Zemeckis
162,Tim Burton
114,Garry Marshall
242,Francis Ford Coppola
581,Kevin Costner
251,Jerry Zucker
1498,Steve Barron
1700,Rob Reiner
1375,John G. Avildsen
11186,John Lafia
10166,Nicolas Roeg
1669,John McTiernan
169,Stephen Hopkins
2119,Tony Scott
2670,Tommy Lee Wallace
379,Joel Coen
928,Joe Dante
9362,Ron Underwood
5549,Irvin Kershner
34636,George T. Miller
9356,Amy Heckerling
11005,Penny Marshall
11595,Walter Hill
10837,Bob Hathcock
9399,Sheldon Lettich
17466,Deran Sarafian
12157,Peter Weir
21168,Philip Ridley
11092,Alan J. Pakula
2565,John Patrick Shanley
483,David Lynch
530,Nick Park
11587,William Peter Blatty
1551,Joel Schumacher
13995,Albert Pyun
10169,Emilio Estevez
17993,Philip Kaufman
11856,Roger Spottiswoode
2291,Adrian Lyne
1662,Phil Joanou
9768,John Waters
41823,Spike Lee
19384,Craig R. Baxley
8428,Allan Moyle
9086,Geoff Murphy
1727,John Badham
8592,Warren Beatty
9556,Sam Raimi
14864,Dennis Hopper
8217,Woody Allen
19185,Tom Savini
18129,Stephen Frears
9491,Kathryn Bigelow
10164,Roger Donaldson
9586,Brian De Palma
10173,Dwight H. Little
47869,Ken Loach
18971,Tom Stoppard
951,Ivan Reitman
6470,David Green
16384,Herbert Ross
10168,Andrew Bergman
9558,Abel Ferrara
19158,Ralph S. Singleton
17009,Joseph Barbera
24016,Bernardo Bertolucci
11309,Richard Stanley
10729,Howard Franklin
10847,Harry Hook
20701,John Harrison
11510,Bob Logan
9569,Bruce Malmuth
23535,Mark L. Lester
11135,Hendel Butoy
40377,Mick Garris
11077,Dennis Dugan
11630,Emile Ardolino
31676,Michael Cimino
26612,Fraser Clarke Heston
8996,Agnieszka Holland
27274,Frank Henenlotter
31923,Jim Abrahams
2927,Roland Emmerich
14249,Tony Scott
6393,Arthur Hiller
20481,Clive Barker
32669,Jack Nicholson
6723,Clint Eastwood
25528,Cedric Sundstrom
9588,Simon Wincer
28761,Clint Eastwood
41003,Luis Mandoki
14931,George Armitage
25018,Jeff Burr
9548,Renny Harlin
12651,Michael Caton-Jones
28090,William Lustig
24249,Curtis Hanson
2612,James Orr
22414,Mike Nichols
15389,Whit Stillman
11060,Mike Figgis
28553,Martin Sheen
25943,John Cornell
3101,Lawrence Kasdan
37865,Frank Darabont
10170,Fred Schepisi
771,Chris Columbus
4587,Richard Benjamin
16094,Reginald Hudlin
11131,Jonathan Lynn
26914,Claudio Fragasso
2891,Jane Campion
38718,Barbet Schroeder
21344,Peter Medak
10485,Sidney Poitier
36843,Mike Leigh
10264,Franco Zeffirelli
2990,John Schlesinger
31597,Peter Hyams
12230,Clyde Geronimi
164,Blake Edwards
1725,Jerome Robbins
10911,J. Lee Thompson
750,George Pollock
821,Stanley Kramer
19186,David Swift
30462,Michael Curtiz
16638,Anthony Mann
16372,Jack Clayton
990,Robert Rossen
36362,Nicholas Ray
11536,John Huston
28501,Roger Corman
18993,Cy Endfield
28569,Elia Kazan
28752,Terence Fisher
20139,William Wyler
18647,Marlon Brando
430,Billy Wilder
24248,Richard Fleischer
248,Frank Capra
18228,Norman Taurog
43020,Sergio Leone
28430,Val Guest
28333,Jerry Lewis
32634,John Ford
29478,Daniel Petrie
539,Alfred Hitchcock
966,John Sturges
967,Stanley Kubrick
284,Billy Wilder
24014,George Cukor
2134,George Pal
11167,Michael Powell
18444,Ken Annakin
299,Lewis Milestone
6643,John Huston
25767,Stanley Donen
23220,Terence Fisher
23439,Roger Corman
37230,Karel Reisz
43040,John Ford
1673,Budd Boetticher
18639,Don Siegel
31102,David Swift
12617,David Miller
24452,Roger Corman
11209,John Wayne
1908,Stanley Kramer
2982,Irwin Allen
22013,Richard Brooks
21240,Gerald Thomas
11773,Wolf Rilla
15788,Jerry Lewis
29756,William Castle
39890,John Llewellyn Moxey
1941,Otto Preminger
103,Martin Scorsese
1366,John G. Avildsen
7340,Brian De Palma
794,Richard Donner
10803,Michael Anderson
10730,John Guillermin
891,Alan J. Pakula
10649,James Fargo
5854,Alfred Hitchcock
10747,Clint Eastwood
10518,John Schlesinger
5228,Bob Rafelson
10774,Sidney Lumet
11372,John Sturges
6037,Robert Moore
11558,Arthur Hiller
17814,John Carpenter
12268,Blake Edwards
10640,Richard T. Heffron
12584,Don Siegel
32037,George P. Cosmatos
32040,John Cassavetes
42252,Arthur Penn
9878,Randal Kleiser
991,Nicolas Roeg
19971,Nicolas Gessner
23761,Alfred Sole
6883,Larry Peerce
4780,Brian De Palma
10786,Richard Lester
8446,Alan Parker
10970,Mel Brooks
13549,Dan Curtis
19610,Frank Pierson
25241,Jeff Lieberman
11422,Jack Smight
1723,Martin Ritt
21241,Paul Bartel
40440,Peter Clifton
15462,Michael Schultz
40043,Nico Mastorakis
42245,Bert I. Gordon
23479,Michael Ritchie
48197,Charles B. Pierce
137,Harold Ramis
9479,Henry Selick
424,Steven Spielberg
329,Steven Spielberg
9739,Marco Brambilla
788,Chris Columbus
5503,Andrew Davis
9386,Wolfgang Petersen
9800,Jonathan Demme
9571,Richard Linklater
9593,John McTiernan
9559,Clint Eastwood
8005,Mel Brooks
2758,Barry Sonnenfeld
9350,Renny Harlin
867,Phillip Noyce
1499,Stuart Gillard
11101,Joseph Vilsmaier
531,Nick Park
864,Jon Turteltaub
858,Nora Ephron
11969,George P. Cosmatos
4104,Jeremiah S. Chechik
9024,Barry Sonnenfeld
6075,Brian De Palma
9255,Jim Abrahams
319,Tony Scott
9607,Annabel Jankel
6279,Bill Duke
6,Stephen Hopkins
9944,Alan J. Pakula
10057,Stephen Herek
5550,Fred Dekker
1587,Lasse Hallström
12139,Nick Castle
10909,Dominic Sena
1607,Robert De Niro
10440,Woody Allen
37094,Joel Schumacher
11528,David M. Evans
37233,Sydney Pollack
10349,George A. Romero
10413,Robert Harmon
10439,Kenny Ortega
10498,John Badham
7984,Jim Sheridan
4722,Abel Ferrara
1634,Simon Wincer
10433,John McNaughton
13203,Steve Rash
1644,George Sluizer
26127,Vic Armstrong
8092,Michael Caton-Jones
11074,Rowdy Herrington
713,Jane Campion
35588,Walter Hill
9702,Taylor Hackford
6878,Duwayne Dunham
11971,Kenneth Branagh
9272,Joseph Ruben
8873,Stephen Surjik
2019,John Woo
1245,James Ivory
14919,Bruce Timm
10436,Martin Scorsese
108,Krzysztof Kieślowski
7007,Philip Kaufman
10443,Peter Weir
9409,John Badham
11566,Ivan Reitman
10657,Fraser Clarke Heston
7305,Frank Marshall
2246,Harold Becker
9545,Luis Llosa
10285,Adam Marcus
1049,Jon Amiel
11520,Donald Petrie
9644,Gene Quintano
11982,Tom Ropelewski
14534,David Anspaugh
10445,Richard Attenborough
20339,Robert Young
9612,Steve Barron
10438,Rod Daniel
10655,Ronald F. Maxwell
695,Robert Altman
10442,Thomas Schlamme
2259,Bille August
12519,John Duigan
8494,Robert Klane
21450,Mike Leigh
10942,Richard Compton
4478,Adrian Lyne
11044,Emir Kusturica
2088,Peter Medak
9516,Albert Hughes
25610,John Power
2149,Uli Edel
41659,Bruce Joel Rubin
31642,Oliver Stone
70133,Tom Clegg
10502,Mel Gibson
12187,Ron Underwood
10427,John Dahl
15765,Brian Gibson
23210,Fred Schepisi
31000,E. Max Frye
11811,Mark Jones
31578,John Carpenter
21845,Daniel Stern
26141,Carl Reiner
14135,Rolf de Heer
2887,Roger Spottiswoode
11236,Agnieszka Holland
1689,Bernardo Bertolucci
507,Roger Avary
2625,Mike Figgis
8291,John Singleton
25389,Joe Dante
14291,Steven Zaillian
34444,Gus Van Sant
1413,David Cronenberg
25748,David Price
10419,Thomas Carter
18133,David S. Ward
19931,Wayne Wang
12121,Richard Benjamin
11041,Penelope Spheeris
12574,Henry Winkler
26333,Tony Bill
24126,Anthony Hickox
33408,Alan Shapiro
15613,Robert Lieberman
18890,Phil Nibbelink
34024,Steven Soderbergh
25684,Bobby Gene Leonard
57789,Stuart Margolin
11655,Guillermo del Toro
16437,Michael Schroeder
11198,Wong Jing
65137,Darrell James Roodt
18857,Kirk Wong
12661,Herbert Ross
41759,John Lafia
18215,Jennifer Chambers Lynch
17653,Corey Yuen Kwai
27804,Peter Bogdanovich
13063,Trey Parker
33539,Charles Grosvenor
27885,Michael Keusch
11244,Robert Townsend
10423,Rob Cohen
12664,Stephen Frears
19371,Michael Gottlieb
28260,Brian Yuzna
18773,Avi Nesher
34723,Stephen Sommers
11143,Yuen Woo-Ping
31503,Bob Balaban
2047,Russell Mulcahy
23470,Neal Israel
9261,Ang Lee
1479,Lodge Kerrigan
25466,Álex de la Iglesia
15278,Tamra Davis
9325,Wolfgang Reitherman
37247,Mike Nichols
12208,Val Guest
667,Lewis Gilbert
475,Arthur Penn
649,Luis Buñuel
903,Stuart Rosenberg
11206,Terence Young
3053,Roman Polanski
30197,Mel Brooks
4889,Ken Russell
1654,Robert Aldrich
10633,Norman Jewison
25934,James Clavell
1879,Stanley Kramer
26912,Roy Ward Baker
18900,Richard Brooks
25560,Franco Zeffirelli
5064,Gerald Thomas
16081,Richard Fleischer
27945,Martin Ritt
3055,Mark Robson
17887,Gene Saks
5767,Stanley Donen
26039,John Boorman
27277,Burt Kennedy
2984,Charles Chaplin
28504,Jack Hill 
18209,Stanley Donen
135,D.A. Pennebaker
24816,Robert Stevenson
32489,George Roy Hill
3104,Terence Fisher
42694,Martin Scorsese
657,Terence Young
9078,Wolfgang Reitherman
571,Alfred Hitchcock
4808,Stanley Donen
6166,Heinz Dunkhase
8095,Joseph L. Mankiewicz
11576,Stanley Kramer
936,Blake Edwards
5925,John Sturges
11772,Robert Wise
9960,Peter Brook
2690,Billy Wilder
751,George Pollock
21143,Freddie Francis
24748,Martin Ritt
5769,Tony Richardson
29056,Roger Corman
15875,John Ford
25504,Samuel Fuller
27759,Nicholas Ray
31655,Roger Corman
2593,Louis Malle
18331,Jerry Lewis
18774,Lindsay Anderson
15263,Andrew V. McLaglen
11533,Don Chaffey
32569,Roger Corman
26535,John Schlesinger
30137,Roger Corman
42987,Joseph Losey
38805,Ralph Nelson
4025,Mark Robson
39222,Don Sharp
679,James Cameron
8009,Russell Mulcahy
792,Oliver Stone
744,Tony Scott
9377,John Hughes
235,Rob Reiner
9318,Pino Van Lamsweerde
4978,Don Bluth
9426,David Cronenberg
10068,Adrian Lyne
9994,Ron Clements
11483,Roman Polanski
9710,Gary Nelson
2605,John Badham
793,David Lynch
168,Leonard Nimoy
10658,Willard Huyck
6978,John Carpenter
11873,Martin Scorsese
192,Jean-Jacques Annaud
13597,Jim Henson
9874,George P. Cosmatos
9542,Robert Harmon
8856,John G. Avildsen
10122,Randal Kleiser
8388,John Landis
2099,John Irvin
9671,Peter Faiman
10015,Clint Eastwood
10136,Michael Ritchie
12151,Jim Abrahams
11133,Brian Gibson
10466,Richard Benjamin
10776,Frank Oz
29968,Garry Marshall
11416,Roland Joffé
